coupling_id,file,line,expression,match_token,context_kind,enclosing_symbol,route_or_template,markets_named,language_ambiguity,is_test
CC-3140,frontend/app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx,335,// Same gate as `utenteNumber` — never sent outside Brazil.,Brazil,other,res,app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx (app component),br,no,no
CC-3141,frontend/app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx,336,"addressState: isBrazil ? addressState.trim() || null : null,",isBrazil,condition,res,app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx (app component),br,no,no
CC-3142,frontend/app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx,587,{/* Estado (UF) — Brazil only; no other market has an equivalent. */},Brazil,other,errorList,app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx (app component),br,no,no
CC-3143,frontend/app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx,588,{isBrazil ? (,isBrazil,other,errorList,app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx (app component),br,no,no
CC-3144,frontend/app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx,606,label={isBrazil ? copy.addressCep : copy.addressPostalCode},isBrazil,other,errorList,app/(portal)/(doctor)/doctor/appointments/_components/doctor-manual-booking-form.tsx (app component),br,no,no
CC-3145,frontend/app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx,155,*  Czechia profile shouldn't see an Irish IBAN placeholder. Keyed by the,Czechia,other,hasMeaningfulMedia,app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx (app component),cz,no,no
CC-3146,frontend/app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx,156,*  app's country code; falls back to the Ireland example for markets not,Ireland,other,hasMeaningfulMedia,app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx (app component),ie,no,no
CC-3147,frontend/app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx,219,"* Brazil — the BR placeholder was a 27-character string (a real BR IBAN is 29,",Brazil,other,code,app/(portal)/(doctor)/doctor/profile/_components/form-helpers.tsx (app component),br,no,no
CC-3148,frontend/app/(portal)/layout.tsx,37,"* redirect a role-mismatched user to, so a Czech-preference patient reaches it",Czech,other,,app/(portal) (layout.tsx route template),,no,no
CC-3149,frontend/app/(portal)/print/_components/invoice-document.tsx,33,"company: ""Global Health · Registered in Ireland · CRO No. 910267"",",Ireland,other,LABELS,app/(portal)/print/_components/invoice-document.tsx (app component),ie,no,no
CC-3150,frontend/app/(portal)/print/_components/invoice-document.tsx,34,"address: ""6-9 Trinity Street, Dublin 2, D02 EY47, Ireland"",",Ireland,other,LABELS,app/(portal)/print/_components/invoice-document.tsx (app component),ie,no,no
CC-3151,frontend/app/(portal)/print/_components/invoice-document.tsx,144,// Brazil — pt-BR. Deliberately not a copy of `pt`: different taxpayer id (CPF,Brazil,other,LABELS,app/(portal)/print/_components/invoice-document.tsx (app component),br,no,no
CC-3152,frontend/app/[country]/[lang]/about/page.tsx,47,"import { irelandStaticPageSeo } from ""@/lib/content/ireland-static-page-seo"";",@/lib/content/ireland-static-page-seo,import_path,,app/[country]/[lang]/about (page.tsx route template),ie,no,no
CC-3153,frontend/app/[country]/[lang]/about/page.tsx,48,"import { czechiaStaticPageSeo } from ""@/lib/content/czechia-static-page-seo"";",@/lib/content/czechia-static-page-seo,import_path,,app/[country]/[lang]/about (page.tsx route template),cz,no,no
CC-3154,frontend/app/[country]/[lang]/about/page.tsx,78,const countryName = getCommonLocale(lang as LocaleCode).countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/about (page.tsx route template),,no,no
CC-3155,frontend/app/[country]/[lang]/about/page.tsx,80,"const irelandSeo = code === ""ie"" ? irelandStaticPageSeo(""ABOUT"", lang as LocaleCode) : null;",ie,ternary,irelandSeo,app/[country]/[lang]/about (page.tsx route template),ie,no,no
CC-3156,frontend/app/[country]/[lang]/blog/medical-review-policy/page.tsx,49,const countryName = getCommonLocale(lang as LocaleCode).countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/blog/medical-review-policy (page.tsx route template),,no,no
CC-3157,frontend/app/[country]/[lang]/blog/page.tsx,12,"import { czechiaStaticPageSeo } from ""@/lib/content/czechia-static-page-seo"";",@/lib/content/czechia-static-page-seo,import_path,,app/[country]/[lang]/blog (page.tsx route template),cz,no,no
CC-3158,frontend/app/[country]/[lang]/blog/page.tsx,30,"// ""Guías de salud … para Spain"".",Spain,other,blog,app/[country]/[lang]/blog (page.tsx route template),es,no,no
CC-3159,frontend/app/[country]/[lang]/blog/page.tsx,31,const countryName = common.countryNames?.[code.toLowerCase() as keyof typeof common.countryNames] ?? config.name;,countryNames?.[code.toLowerCase() as keyof typeof common.countryNames],object_key,countryName,app/[country]/[lang]/blog (page.tsx route template),,no,no
CC-3160,frontend/app/[country]/[lang]/blog/page/[n]/page.tsx,35,common.countryNames?.[code.toLowerCase() as keyof typeof common.countryNames] ?? config.name;,countryNames?.[code.toLowerCase() as keyof typeof common.countryNames],object_key,countryName,app/[country]/[lang]/blog/page/[n] (page.tsx route template),,no,no
CC-3161,frontend/app/[country]/[lang]/book-a-test/page.tsx,73,const countryName = getCommonLocale(lang as LocaleCode).countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/book-a-test (page.tsx route template),,no,no
CC-3162,frontend/app/[country]/[lang]/book/page.tsx,47,"import { czechiaStaticPageSeo } from ""@/lib/content/czechia-static-page-seo"";",@/lib/content/czechia-static-page-seo,import_path,,app/[country]/[lang]/book (page.tsx route template),cz,no,no
CC-3163,frontend/app/[country]/[lang]/book/page.tsx,78,"* `pt` is one bundle shared by Portugal and Brazil, so Brazil's booking wording",Portugal,other,,app/[country]/[lang]/book (page.tsx route template),pt|br,no,no
CC-3164,frontend/app/[country]/[lang]/book/page.tsx,78,"* `pt` is one bundle shared by Portugal and Brazil, so Brazil's booking wording",Brazil,other,,app/[country]/[lang]/book (page.tsx route template),pt|br,no,no
CC-3165,frontend/app/[country]/[lang]/book/page.tsx,78,"* `pt` is one bundle shared by Portugal and Brazil, so Brazil's booking wording",Brazil,other,,app/[country]/[lang]/book (page.tsx route template),pt|br,no,no
CC-3166,frontend/app/[country]/[lang]/book/page.tsx,79,* keys off the country code (same pattern as booking-address-copy.ts). Brazil,Brazil,other,,app/[country]/[lang]/book (page.tsx route template),br,no,no
CC-3167,frontend/app/[country]/[lang]/book/page.tsx,93,"return code === ""br"" ? { ...bookPage, ...BRAZIL_BOOK_PAGE[lang] } : bookPage;",br,ternary,marketBookPage,app/[country]/[lang]/book (page.tsx route template),br,no,no
CC-3168,frontend/app/[country]/[lang]/book/page.tsx,192,"// sibling template does, so a Portuguese page does not read ""Brazil"".",Brazil,other,czechiaSeo,app/[country]/[lang]/book (page.tsx route template),br,no,no
CC-3169,frontend/app/[country]/[lang]/book/page.tsx,193,const countryName = common.countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/book (page.tsx route template),,no,no
CC-3170,frontend/app/[country]/[lang]/book/page.tsx,526,"{ name: c.countryNames?.[code] ?? config.name, url: `/${slug}/${lang}` },",countryNames?.[code],object_key,notice,app/[country]/[lang]/book (page.tsx route template),,no,no
CC-3171,frontend/app/[country]/[lang]/book/page.tsx,535,"subtitle={bp.subtitle.replace(""{country}"", c.countryNames?.[code] ?? config.name)}",countryNames?.[code],object_key,notice,app/[country]/[lang]/book (page.tsx route template),,no,no
CC-3172,frontend/app/[country]/[lang]/book/page.tsx,563,"{ icon: ShieldCheck, label: c.serviceDetailPage.trustRegistered.replace(""{country}"", c.countryNames?.[code] ?? config.name) },",countryNames?.[code],object_key,notice,app/[country]/[lang]/book (page.tsx route template),,no,no
CC-3173,frontend/app/[country]/[lang]/careers/[slug]/page.tsx,32,const countryName = getCommonLocale(locale).countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/careers/[slug] (page.tsx route template),,no,no
CC-3174,frontend/app/[country]/[lang]/careers/page.tsx,23,"import { czechiaStaticPageSeo } from ""@/lib/content/czechia-static-page-seo"";",@/lib/content/czechia-static-page-seo,import_path,,app/[country]/[lang]/careers (page.tsx route template),cz,no,no
CC-3175,frontend/app/[country]/[lang]/careers/page.tsx,29,"es: [""trabajo médico online"", ""empleo telemedicina""], pt: [""emprego telemedicina"", ""emprego médico telemedicina""],",pt,object_key,CAREERS_KEYWORDS,app/[country]/[lang]/careers (page.tsx route template),,yes,no
CC-3176,frontend/app/[country]/[lang]/careers/page.tsx,30,"cz: [""telemedicína práce"", ""práce lékař online""], ro: [""locuri de muncă telemedicină"", ""job medic online""],",ro,object_key,CAREERS_KEYWORDS,app/[country]/[lang]/careers (page.tsx route template),,yes,no
CC-3177,frontend/app/[country]/[lang]/careers/page.tsx,45,const countryName = getCommonLocale(lang as LocaleCode).countryNames?.[code] ?? config.name;,countryNames?.[code],object_key,countryName,app/[country]/[lang]/careers (page.tsx route template),,no,no
CC-3178,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,65,"* (""brazil"", ""portugal""), and only the server has the slug→code registry",brazil,other,,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),pt|br,no,no
CC-3179,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,65,"* (""brazil"", ""portugal""), and only the server has the slug→code registry",portugal,other,,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),pt|br,no,no
CC-3180,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,172,// Brazil addresses differently from Portugal even in Portuguese (Endereço /,Brazil,other,params,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),pt|br,no,no
CC-3181,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,172,// Brazil addresses differently from Portugal even in Portuguese (Endereço /,Portugal,other,params,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),pt|br,no,no
CC-3182,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,178,"// slug (""brazil""), so matching it against ""br"" silently never fires.",brazil,other,params,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3183,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,209,"// Brazil needs ONE identifier to print on the prescription: CPF or,",Brazil,other,nationalIdLabel,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3184,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,211,"const isBrazil = (params?.country ?? """").toLowerCase().startsWith(""brazil"");",isBrazil,string_compare,isBrazil,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3185,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,211,"const isBrazil = (params?.country ?? """").toLowerCase().startsWith(""brazil"");",brazil,string_compare,isBrazil,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3186,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,212,// Czechia requires a passport or ID card number on the clinical record. The,Czechia,other,isBrazil,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),cz,no,no
CC-3187,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,215,// pair like Brazil's CPF/passport.,Brazil,other,isBrazil,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3188,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,216,"const isCzech = countryCode.trim().toLowerCase() === ""cz"";",isCzech,condition,isCzech,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),cz,no,no
CC-3189,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,216,"const isCzech = countryCode.trim().toLowerCase() === ""cz"";",cz,condition,isCzech,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),cz,no,no
CC-3190,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,218,const collectIdentityDocument = isBrazil || isCzech;,isBrazil,condition,collectIdentityDocument,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3191,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,218,const collectIdentityDocument = isBrazil || isCzech;,isCzech,condition,collectIdentityDocument,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3192,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,651,if (isBrazil && !nationalIdNumber && !passportNumber) {,isBrazil,condition,whatsappConsent,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),br,no,no
CC-3193,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,655,// Czechia: the identity document is required on its own — a rodné číslo,Czechia,other,whatsappConsent,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),cz,no,no
CC-3194,frontend/app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx,657,if (isCzech && !passportNumber) {,isCzech,condition,whatsappConsent,app/[country]/[lang]/consult/[serviceSlug]/_components/consultation-booking-form.tsx (app component),,no,no
